"DXXPT54X.Code.or.Value","DXXPT54X.Value.Description","DXXPT54X.Count","DXXPT54X.Cumulative","DXXPT54X.Skip.to.Item"
"175.1 to 815.3","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
