"DXXPT67X.Code.or.Value","DXXPT67X.Value.Description","DXXPT67X.Count","DXXPT67X.Cumulative","DXXPT67X.Skip.to.Item"
"-41.6 to 427","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
