"DXXPT1Y.Code.or.Value","DXXPT1Y.Value.Description","DXXPT1Y.Count","DXXPT1Y.Cumulative","DXXPT1Y.Skip.to.Item"
"137.7 to 393.5","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
