"DXXPT67Y.Code.or.Value","DXXPT67Y.Value.Description","DXXPT67Y.Count","DXXPT67Y.Cumulative","DXXPT67Y.Skip.to.Item"
"47.4 to 265.6","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
