"DXXPT27X.Code.or.Value","DXXPT27X.Value.Description","DXXPT27X.Count","DXXPT27X.Cumulative","DXXPT27X.Skip.to.Item"
"48.9 to 552","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
