"DXXPT15Y.Code.or.Value","DXXPT15Y.Value.Description","DXXPT15Y.Count","DXXPT15Y.Cumulative","DXXPT15Y.Skip.to.Item"
"109.6 to 300.4","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
