"DXXPT94X.Code.or.Value","DXXPT94X.Value.Description","DXXPT94X.Count","DXXPT94X.Cumulative","DXXPT94X.Skip.to.Item"
"112.1 to 758.6","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
