"DXXPT67X.Code.or.Value","DXXPT67X.Value.Description","DXXPT67X.Count","DXXPT67X.Cumulative","DXXPT67X.Skip.to.Item"
"117.9 to 752.6","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
