"DXXPT87Y.Code.or.Value","DXXPT87Y.Value.Description","DXXPT87Y.Count","DXXPT87Y.Cumulative","DXXPT87Y.Skip.to.Item"
"99.7 to 288.8","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
