"DXXPT91Y.Code.or.Value","DXXPT91Y.Value.Description","DXXPT91Y.Count","DXXPT91Y.Cumulative","DXXPT91Y.Skip.to.Item"
"91.5 to 278.2","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
