"DXXPT49X.Code.or.Value","DXXPT49X.Value.Description","DXXPT49X.Count","DXXPT49X.Cumulative","DXXPT49X.Skip.to.Item"
"124 to 678.9","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
