"DXXPT27Y.Code.or.Value","DXXPT27Y.Value.Description","DXXPT27Y.Count","DXXPT27Y.Cumulative","DXXPT27Y.Skip.to.Item"
"84 to 323.3","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
