"DXXPT24Y.Code.or.Value","DXXPT24Y.Value.Description","DXXPT24Y.Count","DXXPT24Y.Cumulative","DXXPT24Y.Skip.to.Item"
"99.3 to 287.2","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
