"DXXPT41Y.Code.or.Value","DXXPT41Y.Value.Description","DXXPT41Y.Count","DXXPT41Y.Cumulative","DXXPT41Y.Skip.to.Item"
"101.1 to 275.6","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
