"DXXPT62X.Code.or.Value","DXXPT62X.Value.Description","DXXPT62X.Count","DXXPT62X.Cumulative","DXXPT62X.Skip.to.Item"
"457 to 1043.1","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
