"DXXPT34X.Code.or.Value","DXXPT34X.Value.Description","DXXPT34X.Count","DXXPT34X.Cumulative","DXXPT34X.Skip.to.Item"
"125 to 687.9","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
