"DXXPT42Y.Code.or.Value","DXXPT42Y.Value.Description","DXXPT42Y.Count","DXXPT42Y.Cumulative","DXXPT42Y.Skip.to.Item"
"94.9 to 322.3","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
