"DXXPT44X.Code.or.Value","DXXPT44X.Value.Description","DXXPT44X.Count","DXXPT44X.Cumulative","DXXPT44X.Skip.to.Item"
"34.2 to 492.1","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
