"DXXPT51Y.Code.or.Value","DXXPT51Y.Value.Description","DXXPT51Y.Count","DXXPT51Y.Cumulative","DXXPT51Y.Skip.to.Item"
"53.1 to 233.7","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
