"DXXPT4Y.Code.or.Value","DXXPT4Y.Value.Description","DXXPT4Y.Count","DXXPT4Y.Cumulative","DXXPT4Y.Skip.to.Item"
"176.8 to 408.7","Range of Values",3281,3281,NA
".","Missing",427,3708,NA
