"DXXPT37X.Code.or.Value","DXXPT37X.Value.Description","DXXPT37X.Count","DXXPT37X.Cumulative","DXXPT37X.Skip.to.Item"
"49.5 to 549.1","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
