"DXXPT59Y.Code.or.Value","DXXPT59Y.Value.Description","DXXPT59Y.Count","DXXPT59Y.Cumulative","DXXPT59Y.Skip.to.Item"
"47.6 to 234","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
