"DXXPT7X.Code.or.Value","DXXPT7X.Value.Description","DXXPT7X.Count","DXXPT7X.Cumulative","DXXPT7X.Skip.to.Item"
"106.5 to 742.8","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
