"DXXPT67X.Code.or.Value","DXXPT67X.Value.Description","DXXPT67X.Count","DXXPT67X.Cumulative","DXXPT67X.Skip.to.Item"
"-28 to 485.6","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
