"DXXPT28X.Code.or.Value","DXXPT28X.Value.Description","DXXPT28X.Count","DXXPT28X.Cumulative","DXXPT28X.Skip.to.Item"
"28 to 487.9","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
