"DXXPT33Y.Code.or.Value","DXXPT33Y.Value.Description","DXXPT33Y.Count","DXXPT33Y.Cumulative","DXXPT33Y.Skip.to.Item"
"89 to 319","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
