"DXXPT13Y.Code.or.Value","DXXPT13Y.Value.Description","DXXPT13Y.Count","DXXPT13Y.Cumulative","DXXPT13Y.Skip.to.Item"
"116.1 to 333.6","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
