"DXXPT8Y.Code.or.Value","DXXPT8Y.Value.Description","DXXPT8Y.Count","DXXPT8Y.Cumulative","DXXPT8Y.Skip.to.Item"
"41.8 to 287.4","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
