"DXXPT91Y.Code.or.Value","DXXPT91Y.Value.Description","DXXPT91Y.Count","DXXPT91Y.Cumulative","DXXPT91Y.Skip.to.Item"
"97.7 to 289.3","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
