"DXXPT21X.Code.or.Value","DXXPT21X.Value.Description","DXXPT21X.Count","DXXPT21X.Cumulative","DXXPT21X.Skip.to.Item"
"49.4 to 606.9","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
