"DXXPT26X.Code.or.Value","DXXPT26X.Value.Description","DXXPT26X.Count","DXXPT26X.Cumulative","DXXPT26X.Skip.to.Item"
"376.4 to 1015.3","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
