"DXXPT54X.Code.or.Value","DXXPT54X.Value.Description","DXXPT54X.Count","DXXPT54X.Cumulative","DXXPT54X.Skip.to.Item"
"12.8 to 478.4","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
