"DXXPT92Y.Code.or.Value","DXXPT92Y.Value.Description","DXXPT92Y.Count","DXXPT92Y.Cumulative","DXXPT92Y.Skip.to.Item"
"93.1 to 273","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
