"DXXPT25Y.Code.or.Value","DXXPT25Y.Value.Description","DXXPT25Y.Count","DXXPT25Y.Cumulative","DXXPT25Y.Skip.to.Item"
"95.7 to 290.6","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
