"DXXPT40Y.Code.or.Value","DXXPT40Y.Value.Description","DXXPT40Y.Count","DXXPT40Y.Cumulative","DXXPT40Y.Skip.to.Item"
"103.9 to 331.4","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
