"DXXPT42Y.Code.or.Value","DXXPT42Y.Value.Description","DXXPT42Y.Count","DXXPT42Y.Cumulative","DXXPT42Y.Skip.to.Item"
"92.1 to 285","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
