"DXXPT82Y.Code.or.Value","DXXPT82Y.Value.Description","DXXPT82Y.Count","DXXPT82Y.Cumulative","DXXPT82Y.Skip.to.Item"
"54.3 to 239.1","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
