"DXXPT57Y.Code.or.Value","DXXPT57Y.Value.Description","DXXPT57Y.Count","DXXPT57Y.Cumulative","DXXPT57Y.Skip.to.Item"
"49.9 to 293.3","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
