"DXXPT43Y.Code.or.Value","DXXPT43Y.Value.Description","DXXPT43Y.Count","DXXPT43Y.Cumulative","DXXPT43Y.Skip.to.Item"
"120.5 to 364.7","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
