"DXXPT40X.Code.or.Value","DXXPT40X.Value.Description","DXXPT40X.Count","DXXPT40X.Cumulative","DXXPT40X.Skip.to.Item"
"232.1 to 872.9","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
