"DXXPT11X.Code.or.Value","DXXPT11X.Value.Description","DXXPT11X.Count","DXXPT11X.Cumulative","DXXPT11X.Skip.to.Item"
"161.5 to 812.3","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
