"DXXPT74Y.Code.or.Value","DXXPT74Y.Value.Description","DXXPT74Y.Count","DXXPT74Y.Cumulative","DXXPT74Y.Skip.to.Item"
"101.8 to 338","Range of Values",3263,3263,NA
".","Missing",445,3708,NA
