"DXXPT82X.Code.or.Value","DXXPT82X.Value.Description","DXXPT82X.Count","DXXPT82X.Cumulative","DXXPT82X.Skip.to.Item"
"-2.9 to 551.9","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
