"DXXPT85X.Code.or.Value","DXXPT85X.Value.Description","DXXPT85X.Count","DXXPT85X.Cumulative","DXXPT85X.Skip.to.Item"
"183.9 to 827","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
