"DXXPT44X.Code.or.Value","DXXPT44X.Value.Description","DXXPT44X.Count","DXXPT44X.Cumulative","DXXPT44X.Skip.to.Item"
"65 to 619","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
