"DXXPT7X.Code.or.Value","DXXPT7X.Value.Description","DXXPT7X.Count","DXXPT7X.Cumulative","DXXPT7X.Skip.to.Item"
"174.9 to 814.4","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
