"DXXPT18X.Code.or.Value","DXXPT18X.Value.Description","DXXPT18X.Count","DXXPT18X.Cumulative","DXXPT18X.Skip.to.Item"
"264.5 to 907.3","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
