"DXXPT74X.Code.or.Value","DXXPT74X.Value.Description","DXXPT74X.Count","DXXPT74X.Cumulative","DXXPT74X.Skip.to.Item"
"10 to 571.9","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
