"DXXPT68X.Code.or.Value","DXXPT68X.Value.Description","DXXPT68X.Count","DXXPT68X.Cumulative","DXXPT68X.Skip.to.Item"
"-24.2 to 488.9","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
