"DXXPT11Y.Code.or.Value","DXXPT11Y.Value.Description","DXXPT11Y.Count","DXXPT11Y.Cumulative","DXXPT11Y.Skip.to.Item"
"48.8 to 235.6","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
