"DXXPT61X.Code.or.Value","DXXPT61X.Value.Description","DXXPT61X.Count","DXXPT61X.Cumulative","DXXPT61X.Skip.to.Item"
"12.4 to 476","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
