"DXXPT17X.Code.or.Value","DXXPT17X.Value.Description","DXXPT17X.Count","DXXPT17X.Cumulative","DXXPT17X.Skip.to.Item"
"16.7 to 465.9","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
