"DXXPT40Y.Code.or.Value","DXXPT40Y.Value.Description","DXXPT40Y.Count","DXXPT40Y.Cumulative","DXXPT40Y.Skip.to.Item"
"100.4 to 293.6","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
