"DXXPT76X.Code.or.Value","DXXPT76X.Value.Description","DXXPT76X.Count","DXXPT76X.Cumulative","DXXPT76X.Skip.to.Item"
"-27.7 to 431.6","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
