"DXXPT46X.Code.or.Value","DXXPT46X.Value.Description","DXXPT46X.Count","DXXPT46X.Cumulative","DXXPT46X.Skip.to.Item"
"167.3 to 812","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
