"DXXPT11X.Code.or.Value","DXXPT11X.Value.Description","DXXPT11X.Count","DXXPT11X.Cumulative","DXXPT11X.Skip.to.Item"
"547.1 to 1134.4","Range of Values",3281,3281,NA
".","Missing",427,3708,NA
