"DXXPT43Y.Code.or.Value","DXXPT43Y.Value.Description","DXXPT43Y.Count","DXXPT43Y.Cumulative","DXXPT43Y.Skip.to.Item"
"91.9 to 266.8","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
