"DXXPT87X.Code.or.Value","DXXPT87X.Value.Description","DXXPT87X.Count","DXXPT87X.Cumulative","DXXPT87X.Skip.to.Item"
"52.2 to 693.6","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
