"DXXPT21X.Code.or.Value","DXXPT21X.Value.Description","DXXPT21X.Count","DXXPT21X.Cumulative","DXXPT21X.Skip.to.Item"
"212.6 to 855.6","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
