"DXXPT23Y.Code.or.Value","DXXPT23Y.Value.Description","DXXPT23Y.Count","DXXPT23Y.Cumulative","DXXPT23Y.Skip.to.Item"
"152.5 to 400.4","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
