"DXXPT78Y.Code.or.Value","DXXPT78Y.Value.Description","DXXPT78Y.Count","DXXPT78Y.Cumulative","DXXPT78Y.Skip.to.Item"
"88.2 to 322.4","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
