"DXXPT68X.Code.or.Value","DXXPT68X.Value.Description","DXXPT68X.Count","DXXPT68X.Cumulative","DXXPT68X.Skip.to.Item"
"-34.8 to 429.6","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
