"DXXPT76X.Code.or.Value","DXXPT76X.Value.Description","DXXPT76X.Count","DXXPT76X.Cumulative","DXXPT76X.Skip.to.Item"
"324 to 966.8","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
