"DXXPT10X.Code.or.Value","DXXPT10X.Value.Description","DXXPT10X.Count","DXXPT10X.Cumulative","DXXPT10X.Skip.to.Item"
"53.3 to 704.2","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
